"file.id"	"mean.entropy"	"mean.productivity"	"mean.Simpsons.D"	"mean.Yules.K"	"mean.Sichels.S"	"mean.Honores.H"	"p.range"	"p.entropy"	"p.std"	"i.abs.range"	"i.abs.mean"	"i.abs.std"	"i.mode"	"i.entropy"	"d.range"	"d.median"	"d.mode"	"d.entropy"	"d.eq.trans"	"d.half.trans"	"d.dotted.trans"	"len"	"glob.duration"	"note.dens"	"tonalness"	"tonal.clarity"	"tonal.spike"	"int.cont.grad.mean"	"int.cont.grad.std"	"int.cont.dir.change"	"step.cont.glob.var"	"step.cont.glob.dir"	"step.cont.loc.var"	"mode"	"h.contour"	"int.cont.glob.dir"	"int.contour.class"
"Berkowitz57"	0.884108181160251	0.683636363636364	0.0324018050914603	312.755092615232	0.0948538011695906	227.244432018085	10	0.571289486315385	2.94770220792321	8	2.36363636363636	1.88444590361102	6	0.492071833507345	0.75	2	1	0.386042987224219	0.363636363636364	0.212121212121212	0.181818181818182	34	15	2.26666666666667	0.805122767326012	1.28348632861163	0.207190040504027	2.28289855072464	5.50874273079424	1	2.85478573404408	0.117062004770843	1.23809523809524	"major"	"convex"	"1"	"dccc"
"Berkowitz58"	0.857633181096318	0.665972222222222	0.0166343492360323	139.924748834719	0.0761315496098105	248.70524355482	12	0.542725566750681	2.77303869243536	8	2.61538461538462	2.17177328243153	3	0.624098439086592	0.75	1	1	0.26592163064476	0.717948717948718	0.230769230769231	0	40	15	2.66666666666667	0.541537871123948	1.46264883111644	0.194404504486531	3.2	5.69704974867924	0.714285714285714	2.8254340793314	-0.0421289645415754	1.67213114754098	"minor"	"horizontal"	"1"	"dbcc"
"Berkowitz59"	0.909142689253501	0.750375906984876	0.0192376956027625	186.385948534437	0.0487179487179487	256.981636015502	12	0.605031680447326	3.3840346956342	11	2.75555555555556	1.8848143814512	8	0.685379845331236	1.25	2	2	0.33992324912012	0.533333333333333	0.355555555555556	0.0444444444444444	46	24	1.91666666666667	0.844971262418517	1.08381907614574	0.201985249121738	3.4152380952381	5.16162381445038	0.916666666666667	3.58504317438605	-0.190215535438917	2	"major"	"convex"	"-1"	"dbbc"
"Berkowitz6"	0.818043909563855	0.543392857142857	0.0335985290091365	307.565901360544	0.120050125313283	248.319888742233	9	0.533012565840492	2.40815413734386	2	1.71428571428571	0.518562978841732	5	0.4251609908633	1	2	1	0.227014306618439	0.542857142857143	0.314285714285714	0.0571428571428571	36	22.5	1.6	0.735611924157081	1.25506356935948	0.159018039493083	0.622222222222222	0.687936924098759	1	2.68570895322886	-0.0933357766207047	1.07142857142857	"major"	"convex"	"1"	"cccc"
"Berkowitz60"	0.840813834905464	0.650529100529101	0.0157323457067703	103.110740180846	0.0228758169934641	220.338569275114	8	0.535787318161178	2.66112930828291	8	2	1.55838744494796	2	0.559008468817696	0.75	1	1	0.255189302907061	0.620689655172414	0.379310344827586	0	30	11	2.72727272727273	0.650253546908663	1.31014591483369	0.170025635016985	1.33939393939394	4.77969479636512	0.333333333333333	2.25577582888104	-0.0145663491609735	0.966666666666667	"minor"	"horizontal"	"-1"	"accb"
"Berkowitz61"	0.849581314588032	0.658928571428571	0.0271995221840423	216.364953388763	0.0474358974358974	192.768519277249	12	0.635550906408596	3.57238082543068	11	2.38095238095238	2.37647197492818	1	0.478023470128028	1.25	2	2	0.337087908856579	0.428571428571429	0.142857142857143	0.19047619047619	22	10.5	2.0952380952381	0.942722656509136	1.40917279529748	0.222441632680485	2.28571428571429	2.43599382882345	1	3.81865022648564	-0.363889481179148	0.757575757575758	"major"	"convex"	"0"	"cccb"
"Berkowitz62"	0.842063841609244	0.483069610128434	0.0308234276429003	290.422486952278	0.259444444444444	261.28581755553	12	0.594076479898218	3.19405564528068	8	2.37837837837838	1.63895887263414	3	0.570422505573861	0.75	1	1	0.33343823734324	0.594594594594595	0.216216216216216	0.0540540540540541	38	15	2.53333333333333	0.783922422864993	1.12585498712139	0.169260736298739	3.46666666666667	4.4147404097983	0.875	3.42203411150699	-0.0799694494826098	1.3968253968254	"major"	"convex"	"-1"	"dadb"
"Berkowitz63"	0.875935591793235	0.717647058823529	0.0126160990712074	64.2041522491349	0.110769230769231	123.607534378378	9	0.573311939081841	2.58912288473393	1	1.45454545454545	0.509647191437625	3	0.440809749230242	1.25	2	1	0.368147186584608	0.5	0.227272727272727	0	23	10.5	2.19047619047619	0.886918505580866	1.37390747031136	0.206602917600723	0	0	0	2.82131345733459	-0.0318844201071804	0.524590163934426	"minor"	"convex"	"0"	"cccc"
"Berkowitz64"	0.949668258844884	0.834920634920635	0.013688141923436	130.259511211892	0.0784313725490196	177.677983065156	12	0.469221649873726	3.20749800908136	8	3.47826086956522	2.04204810773603	3	0.781291171760796	0.5	2	1	0.200284262719718	0.521739130434783	0.478260869565217	0	24	15	1.6	0.87566688476966	1.51974396408837	0.228041400964583	2.93333333333333	4.84317827866435	0.555555555555556	3.17964133946253	-0.279378507212996	1.26984126984127	"minor"	"convex"	"1"	"ccdb"
"Berkowitz65"	0.943448656946787	0.824561403508772	0.015672514619883	149.144791804072	0.0568627450980392	192.5897609	12	0.555048396994172	3.25041803331577	11	3.54545454545455	3.34845056886334	6	0.757172905694579	0.75	2	4	0.355969262177021	0.636363636363636	0.272727272727273	0.0454545454545455	23	15	1.53333333333333	0.890111563772297	1.29768007365087	0.22422680307306	3.6	5.22855693344387	1	3.54222684645493	-0.169072652673334	1.23809523809524	"minor"	"convex"	"-1"	"ccbb"
"Berkowitz66"	0.85712138926779	0.516825396825397	0.0391044902809609	360.589569160998	0.280811965811966	201.249375724784	13	0.563645900198646	4.06112713703824	6	2.8695652173913	1.76594934103411	6	0.688928016471002	0.75	1	1	0.212386410950593	0.739130434782609	0.260869565217391	0	24	7	3.42857142857143	0.935294710974823	1.67269914838888	0.241614733544003	6.46892109500805	8.6741012818683	0.714285714285714	3.68703756852924	0.0115610119417616	1.04761904761905	"minor"	"convex"	"1"	"adcb"
"Berkowitz67"	0.901701684156037	0.65532781619	0.0217122561228267	209.341923182092	0.140359231411863	233.640192775684	13	0.632557864952809	3.69487494244881	11	3.35294117647059	3.03397282244651	5	0.740437798269765	0.75	2	2	0.250905305884218	0.647058823529412	0.323529411764706	0	35	15	2.33333333333333	0.877129091411541	1.42743260055141	0.211406834377686	3.98755555555556	5.04442885814466	0.777777777777778	3.78475953818796	-0.06734979907648	1.80952380952381	"minor"	"convex"	"-1"	"dbdd"
"Berkowitz68"	0.842620973905748	0.540209080979872	0.0241926186351806	222.94497409119	0.173737373737374	267.230579841297	17	0.66266858128875	4.36035376883908	10	2.6046511627907	1.91658842345953	3	0.651586763332227	0.375	2	2	0.303898762092808	0.651162790697674	0.302325581395349	0	44	9.5	4.63157894736842	0.977176993765023	1.54266432050007	0.217833706097509	5.05684210526316	7.10362382482131	0.833333333333333	4.34054839396595	0.419975739245106	1.51351351351351	"major"	"convex"	"1"	"edca"
"Berkowitz69"	0.885073285796007	0.751253196930946	0.0159577943929808	120.674478843022	0.025	193.77784871906	10	0.562809881066907	2.6984325934769	5	1.84	1.1060440015358	6	0.537571377831222	0.625	2	2	0.391277432635952	0.52	0.16	0.12	26	7	3.71428571428571	0.811982949229822	1.21106768879544	0.201722774986482	2.01073105298457	4.11221217163605	0.333333333333333	2.7231500994356	0.38816626559455	0.793103448275862	"major"	"horizontal"	"-1"	"bccb"
"Berkowitz7"	0.779767548797375	0.410275019098549	0.0535488269974742	476.512768623058	0.202424242424242	162.045237127749	9	0.549307208142742	2.761270610537	2	1.6	0.707106781186548	5	0.444630737500254	1.75	2	2	0.379097829681154	0.4	0.48	0	26	14	1.85714285714286	0.853911591361046	1.19624570355836	0.183557693322863	1	1.62600273434159	0	2.94661495322	-0.22451312821051	0.634920634920635	"major"	"convex"	"0"	"cccb"
"Berkowitz70"	0.83838795491718	0.62688077906748	0.0150403106413337	128.390437699369	0.0716783216783217	289.064074596999	9	0.571156891932981	2.77116777566703	7	1.57894736842105	1.06816545703792	7	0.559758833183387	0.875	2	2	0.303735072969779	0.666666666666667	0.175438596491228	0.0701754385964912	58	15	3.86666666666667	0.902650216701545	1.55701991318068	0.213871610019959	1.46666666666667	2.09253799116935	0.375	2.79610118167813	-0.111796446575827	1.36363636363636	"minor"	"convex"	"1"	"cccb"
